나 혼자 산다 두 여자의 겨울나기 힐링과 재미,"나혼산에 예쁜 여자만 나오면 욕처먹으니 결국 남은 고정 여자멤버가 박나래, 한혜진, 화사..... ㅜㅜ",gender,hate,"예쁜 여자만 산에서 나오면 된다 나헌이 저주를 당하기 때문에 나머지 여성 멤버들은 결국 박나래, 한혜진, 화사, 샤오가 될 것이다."
잘 산것 같아 너는내운명 노사연 이무송 더 감동인 이유,여행가지고 참 오래도 우려먹는다,none,hate,나는 오랫동안 여행을 하는 것이 걱정이다
뭉쳐야 찬다 박태환 용병으로 녹화 참여 11월 중 방송,아...약쟁이는 아니지..스포츠 래전드 들 사이에 약쟁이 가져다 놓는건 레전드 들에게 예의가 아니다.,none,hate,"아, 너는 마약 중독자가 아니야 스포츠 전설 사이에 약사를 데려오는 것은 레전드가 예의 바르지 않다."
휘성 오늘 부친상 비보 28일 발인,울지마 바보야...나 정말 갠차나,none,none,"울지 마, 바보야. 나는 정말 잘한다"
사과로 시작한 전지적 참견 시점 8주만에 되찾은 웃음,사과만 하면 끝인가ㅡㅡ 일베 제작진 짤랐나요? 시청자 의견 개무시하고 피드백도 안하는 이런 방송 누가 본다고ㅉㅉㅉ,others,hate,그냥 사과해서 일베 제작진을 끊었나요? 시청자들의 의견을 불러일으키고 피드백을 하지 않는 이 방송을 누가 보는가.
나혜미 에릭 아내 본업 컴백 연기 갈증 풀까,연기 갈증이라고 하기엔 결혼전에도 딱히 작품활동 한게 없음,none,hate,결혼 전에도 갈증 연기에는 특별한 것이 없다.
컬투쇼 주현미가 밝힌 약사 출신 화교 딸아들,기본적으로 노래를 정말 잘하심 진짜,none,none,기본적으로 그는 진짜 노래를 잘한다
9일만 100여명 아이스버킷 션이 쏘아올린 작은 기적,검은머리 외국인 극혐..이나라에서 사라져라,others,hate,극도로 외국인 검은 머리카락이 그 나라에서 사라진다
VIP 이상윤 장나라 아닌 표예진 찾아갔다 오열 에 포옹 반전 엔딩,KBS 주말드라마 인가요?,none,none,이게 KBS 주말 드라마인가요?
김신영 비키니 자태 폭소 유발 역시 프로페셔널,아시블 개시블,none,hate,억제
티아라 출신 소연 군살 무 탄탄 복근 자랑 나도 봄맞이,뭘 좀 제대로 보여줘야 확인이되지.,none,none,내게 바른 것을 보여줘야 할 것 같아
아사연 하일x문단열 사돈 됐다 재익 에스더 첫 만남,에스더 정말 마음이 따듯하고 큰 사람같네요,none,none,에스더는 정말 따뜻하고 큰 것 같다
전현무 한혜진 결별 묵묵부답 속 현재 나 혼자 산다 녹화중,난 진짜 내가 여자였다면 남자가 돈이 1조가 있더라도 나보다 작은 남자랑은 안사귐,gender,hate,내가 진짜 여자라면 남자가 1조원이라도 나보다 작은 남자와 함께 있지 않을 것이다.
장미인애 스폰서 제의 이어 영상통화 논란 까지 폭로 분노중,방송활동이라도 좀 하면서 연예인이라 했음 좋겠다,none,hate,일부 방송 활동을 하는 연예인이 좋다.
퀸덤 박봄 비밀의 마지막 주인공으로 등장 오마이걸 깜짝,얼굴 터질라그러네 ㅋㅋㅋㅋㅋㅋㅋ누가 마약해서 투애니원이 박살났을까?ㅋㅋㅋㅋㅋㅋㅋ,none,hate,네 얼굴을 찢어버릴 거야 얼굴이 화끈거릴 거야 누가 투카니원에게 마약을 먹고 살해당했을까?
김성은 정조국 27일 셋째 득남 다둥이 부모 합류 축하 물결,션 아님?,none,none,션 씨?
하나뿐인 내편 강두 등장 유이 최수종 전과 알게되나,누명 아니고 강기사 아저씨 다예 아빠 칼로 찔러 죽임 무슨 누명이야 다예가 강기사 아저씨칼로 찔러 죽일듯,none,none,죄가 없는 강기사는 다혜처럼 아버지의 칼로 흉기를 찔러 숨지게 했다.
모도 정신적 충격 구혜선 안재현 뒷담화 주취상태서 여성들과 긴밀 연락 주장,인제는 엄마는 빠져도 될나이 아닌가? 성인남녀사이에 왜 엄마가 끼여? 요즘 뭐 이혼이 대수라고 남은 인생 안맞는 사람끼리 평생 살아갈수는 없지않나? ㅎ 참 답답하네,others,hate,지금 엄마가 도망갈 수 있을까요? 왜 어른 남녀 사이에 엄마가 갇혀 있는 거야? 요즘 이혼이 다수라면서 남은 인생을 함께 살 수 없을까? 그것은 답답하다
TV조선 송가인 수익금 25 회수 따로 드릴 말씀 없어,ㅋㅋㅋㅋㅋ 티비조선 천사네 ㅋㅋ 50퍼센트 가져가도 되는데 25퍼센트면 혜자지,none,none,TV조선의 천사는 50퍼센트를 받을 수 있지만 그 돈의 25퍼센트가 혜택을 받는 것이다.
유재석 4년만에 대상 런닝맨 6관왕 백종원 공로상,유재석도 한물간듯 마지막으로 흥행은 고사하고 화제라도 됐던 프로그램이 뭔지 기억도 안난다,none,none,유재석이 계속되면서 어떤 프로그램이 화제가 될지 기억이 나지 않는다.
불후 양동근 4연승 포르테 디 콰트로 꺾고 최종우승,장윤정이 담주 전설이 웬말이냐...막장으로가네...그리고 판정단 입장시킬때 귀지확인하고 입장시켜라...막귀들만있나...박기영 빼고 다 그냥 쑈다,none,hate,장윤정의 전설은 무엇입니까? 그것은 선 끝까지 갈 것이다 그리고 판사들이 들어오면 확인하고 들어가세요 마지막 단어가 있습니까? 박기영을 제외하고는 모두 단순한 상처에 불과하다.
정준영 잠자리에 미친사람 직접 본 것 강혁민 정준영 폭로 이유,듣보잡이 정준영 어그로 끄는게 이렇게 계속 기사 갈아치울만큼 중요하냐?,others,hate,정준영의 얼굴을 켜는 게 너무 중요한가요?
슬기롭게 해결 성폭행 의혹 김건모 콘서트서 심경 고백 미우새 는 논의중,그냥 성매매 양지로 끌어올리자. 이럴바엔... 암암리에 하는거 다 아는데...,none,none,그냥 성매매로 키우자 이 경우에는...。 나는 어둠 속에서 그 모든 것을 알고 있다
메이크업 계의 금손 정희 정샘물의 꿀팁 강의,탕웨이 좀 그만우려먹어라 맨 나오면 탕웨이 얘기가 빠지지않냐,none,none,탕웨이를 먹지 마세요 먼저 나오면 탕웨이 얘기를 못 할 거야
1대100 예은 전교 8등 차에서 공부했지만 법대 수시 면접 탈락,아이돌 치고는 외모가 너무 떨어져서ㅠ,others,hate,나는 아이돌의 모습을 참을 수 없었다
VIP 장나라 이상윤 표예진에 복수 시작 박지영 손잡았다.,온유리가 부사장 딸 아니고 내연녀인데 그게 들통나서 딸이라고 한게 맞아요.????,none,none,유리는 부사장의 딸이 아니라 여자친구다. 그렇습니까?
안재현과 이혼 갈등 구혜선 반려견과 여유로운 일상 공개 다시 시작,구혜선본인이 당당하니까 저렇게 활동하지 안재현은 본인이 잘해서 조용히 있는게아니라 구린게 많으니까 소속사뒤에숨어서 드라마피해갈까봐 조용한거아님 무책임한사람이다,none,hate,"구혜선 자신이 공정하기 때문에 그런 일을 하고 있고, 안재현은 잘해서 조용하지 않지만 냄새가 많아 소속사 뒤에 숨어 드라마에 나가는 것에 대해서는 조용히 하지 못한다. 그는 무책임하다"
이다해 달라진 얼굴 분위기 화장 때문 어플 때문,???그냥 눈화장 색이 변한거 같은데.. 뭐가 달라진거죠??톤만 좀 연해진거 같은데..,none,none,뭐? 그저 내 눈 화장의 색깔이 달라진 것 같다. 뭐가 바뀌었어? 좀 얇은 것 같다
공식 연애 맞아 오창석 이채은 연맛 2호 커플 등극 계속되는 축하,미친 내도 여자연예인 하고 함 해보자 나도 방송출연해줘 장동건보다 잘생겼다고 자부한다,gender,hate,미친 여자도 마찬가지다 그렇게 하자. 방송 중이야 나는 장동건보다 더 잘한다는 자신감이 있다.
이성미 첫 서른 너무 아팠다 미혼모 고백 김학래 합의하여 결정,방송출연해서 이런말 막해도 되나? 김학래는 가정 없이 혼자사는분인가? 글고 아무것도 모르는 우리도 남을 쓰레기라 말할 자격있나? 김학래씨도 잘못했다고 인정하는게 좋을듯 어떤 사정이 있었는지는 모르나 잘못한부분은 분명히 있으니,others,hate,"이것이 방송에 나타나는 것을 막을 수 있을까요? 김학래는 가족 없이 혼자 사는가? 우리는 다른 사람에 대해 아무것도 모른다고 말할 자격이 있습니까? 김학래가 잘못했다는 것을 인정하는 것이 더 낫다는 듯 무슨 일이 일어났는지 모르겠지만, 분명 뭔가 틀린 게 있다."
TS 측 TRCNG 우엽 태선 문제 일으켜 주장 거짓말,헐 예전 그 회사 안무 하던 ㅅㅋ가 대표하는거야? 그때도 양ㅇ치였는데ㅋㅋ 거기 대표 자살하고... 한 회사 대표된게 안무 가르쳐 주는 ㄴ이 ?? 이게 말이 되나,others,hate,할은 그 회사의 전 안무가 대표인가요? 당시 대표이사를 살해한 양홍치가 회사 대표로서 안무를 가르쳤을까. 이게 무슨 뜻인가요?
차량 반파 교통사고 송가인 목 허리 통증 정밀검사 진행,차세대 홍어퀸이 다치면 쓰긋냐.,others,hate,다음 세대의 붉은 물고기 여왕이 상처를 입으면 씁쓸할 것이다
박민영이 쐈다 그녀의 사생활 팀 첫방 본방사수 회식 이게 바로 입덕,여기서도 쿵쾅 저기서도 쿵광.....,gender,hate,여기저기 쿵쿵 소리가 나...
넌 내 모든 것 김비서 박서준 박민영 고통 뛰어넘은 사랑,박민영 너무 삭았네,none,hate,박민영은 너무 얇다.
이세영 실검 상위권 감사 사실 대상포진 치료 중,변기유천 = 마약범 = 성범죄자,none,hate,화장실 독감 마약 범죄자=성범죄자
박해미 남편 음주 교통사고 가슴 찢어진다 오열,박혜미도 잘못이크다 남편 술마셨는지 수시로 연락하면서 대리를 불러주던가 해야지..,gender,hate,박혜미도 실수를 저질렀기 때문에 술을 마시던 시절 남편과 연락해 대리인에게 전화를 걸어야 했다.
황후의 품격 장나라 황실 무너뜨렸다 최진혁 신성록 죽음,이혁 옹하는분들 대단하네 ㅋㅋㅋㅋㅋㅋㅋ,none,hate,당신은 이혁의 훌륭한 지지자다
장모재혼 OK 모는 안돼 살림남2 류필립 이중성에 담긴 진심,아들 얼굴은 = 엄마 얼굴 아들은 엄마를 많이 닮습니다 잘생긴 아들 낳으실려면 이뿐여자 만나세요 ㅋㅋㅋ,gender,hate,우리 아들의 얼굴은 엄마 얼굴과 매우 닮았다 잘생긴 아들을 갖고 싶다면 이 여자를 만난다.
나래 잘해줘 나혼자산다 기안84 박나래 쌈디 깔끔하게 인정,악플달면 삶이 좀 나아지냐?????????????,none,none,나쁜 경기를 하면 인생이 조금 나아지나요?
광희 매니저 전참시 로 화제 일진설 사실무근 해명 논란중,둘이 재밋더라 ‼️‼️,none,none,그 두 사람은 즐거웠다
슈돌 순둥이 까불이 윌리엄 장난기 이 정도였어,아유~~~~예뻐라!^^ 밝게 맑게 커라~♥,none,none,"오, 맙소사, 아름답다!^^ 깨끗하고 맑다"
입대 D 11 서은광의 슬픈 멜로디 비투비 눈물의 첫 체조경기장,큐브가 그렇게 사내연애 많이한다며?,none,none,큐브는 사내 사랑이 그렇게 많은가요?
8100억 전재산 기부 주윤발 선행 박명수 김제동도 존경,뭐 다기부했겠냐 한 이백억정돈 냉겨놨겟지 자식이나가족들 앞가림할정도챙겨주고,none,hate,기부를 하기 위해 수십억 달러를 주시기 때문에 자녀나 가족을 돌볼 수 있습니다.
한서희 셔누 불륜 폭로 몬스타엑스 측 해당 여성 결혼한줄 몰라 해명,셔누는 피해자잖아요.,none,none,시누는 피해자다
부모 체포되던 날 마이크로닷의 수상한 행보,연예계 인맥이 워낙 좋아서 복귀 가능할 듯~,none,none,연예계에 돌아와서 정말 좋다.
톡투유2 이효리 첫 게스트 등장 유리와 제주도서 동침,이효리얼굴은 코가 다함. 진짜 저 코 아니었음 평범,none,hate,이효리의 얼굴에는 코가 가득하다. 정말 코가 평균적이지 않았다는 사실
김미화 평창올림픽 개막식 중계 논란 신선VS부적절,편하게 보시면 될걸 아나운서처럼 또박또박 말을 완벽하게 해야되나 완벽한 사람만을 원하니 문제다,none,none,아나운서처럼 완벽해야 하는데 완벽한 사람만 원하기 때문에 문제다.
최종훈 집단 성폭행 의혹 동석했지만 성관계 NO,여자도 대단 정신이 없었다 한들 자고 일어나니 옷이 다 벗겨져 있는데 그냥 넘어가다니 그것도 대단하다,gender,hate,여자들이 일어나면 아무 생각도 하지 않고 모두 벗겨져 있지만 그냥 넘어가는 것이 좋다.
동상이몽2 최수종 하희라 왜 이제야 나오셨어요,뭐하러 나왔는지 ㅉㅉㅉ그동안 한회도 않빼고 봤는데 왕짜증최.하 않나왔으면 좋겠다 피디양반 글케나올사람이 없냐 최.하 나온다해서 않보고다른프로봄 걍 지들끼리 ㅈㄹ을하세요,none,hate,"한동안 내가 무엇을 하고 있는지 봤지만, 당신이 나타나지 않기를 바란다. PD 클래스인 굴카노, 최하 등에 누가 있는지 알아보고 싶지 않은데, 다른 프로범들과 함께 하고 싶다."
재밌는 사진 연인 NO 이엘X김재욱 열애설로 번진 사진유출 해프닝,남녀바뀌었으면 마스크 쿵쾅이들 떡밥 생겼다면서 우르를르르 몰려오겠짘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄹㅇ,gender,hate,남녀가 바뀌면 마스크에 떡이 있다며 온통 오게 될 것이다.
이신영 학폭 주장 네티즌 입장 번복 사과 기억 왜곡됐다 미안하고 후회돼,사람은 고쳐쓰는 것 아니다,none,none,사람들은 다시 쓰지 않는다
이성미 미혼모 심경 고백 가수 김학래 파렴치한 X 아냐,그럼 이성미 아직까지 미혼인가요? 몰랐네요.,none,none,그럼 이성미는 여전히 싱글인가요? 나는 몰랐다
미스터 션샤인 김병철 먹먹한 결말 울면서 봐 훌륭한 작품,도깨비속 소름끼치던 간신에서 코믹까지 두루두루 연기 진짜 좋아요,none,none,나는 무서운 늙은이부터 코미디까지 연기하는 데 정말 능숙하다
SKY캐슬 사이코메트리 그녀석 조병규 대세 배우로 우뚝,다른 애들이 더 나은데 왜이렇게 띄워주는지..,none,none,다른 아이들도 좋지만 왜 이렇게 떠다니는 거야?
김생민 통편집 짠내투어 편집 대단 vs 매력도 없어져,헬조선 김치들의 마녀사냥 토할거같다...,gender,hate,나는 헬기 김치의 마녀 사냥을 토할 것 같다
달달함 1도 없어 동상2 안현모 라이머 부부 시작부터 전쟁 서막,한국년들 지들 수준은 생각치도 않고 가관이네 니네 비위 다 맞춰주면서 살려면 나이차가 최소 20년은 나야 맞춰주지 돈 잘버는 남편 만났으면 고마운줄 알아야지 하나 채워지면 하나 더 내놓으라는 심뽀 징글징글하네,gender,hate,한국어가 되는 것은 좋은 생각이 아니라고 생각한다. 나는 너의 모든 부정행위를 감당하기 위해 최소 20년 차이가 있다 남편을 만나면 돈 잘버가 감사해야 하지만 만약 가득 차면 다른 사람을 줘야 할 것 같다.
전원일기 배우 무용수 불타는 청춘 조하나 추억 속 여배우,30대중후반대같네 캐동안,others,none,너는 30대 중반에 있는 것 같다 캐돈
만삭 이태임 은퇴 결혼 9월 출산 뜨거운 관심사,예원이가 훨씬 어리고 훨씬 예쁨,none,none,그 정원은 훨씬 젊고 아름답다
샤이니 온유 클럽 강제추행 무혐의 처분 받았다.,김치년들이 문제야,gender,hate,김치는 문제다
미스터 션샤인 김갑수 이병헌 살려 보냈다 가라,이거 무슨 내용임? 재밋으면 1화부터 볼려는뎅,none,none,이게 무슨 일이야? 즐거운 시간을 보내면 첫 회를 보게 될 거야
아스달 연대기 장동건 김옥빈 들끓는 욕망커플 눈물범벅 칼끝 대립,오늘 기대기대,none,none,오늘날의 기대
문재인씨 이용진 호칭 논란 후폭풍중 게릴라데이트 영상삭제 소속사는 묵묵부답,펭귄.부엉이.올빼미(짱개.부칸)똘마니 이름불러준것도 고맙다고 해야지,others,hate,"펭귄, 봉웅, 올푸미, 북안이라고 불러줘서 고맙다고 말해야겠다."
대화의 희열2 백종원의 롤러코스트 사업인생이 준 깊은 울림,백종원은 집에 원래 돈이 있는 집안인데 무슨; 서민들이 사업해서 한번 자빠져봐라 회생불가능이다. 집안 빵빵하니 이거저거 해보고 그중 하나가 터진거지 ㅉ,others,hate,"백종원은 원금이 있는 가족으로, 일반인들이 사업에서 회복하는 것은 불가능하다. 나는 집에서 빵을 만들었고, 그 중 하나가 떨어졌다 와이즈"
부모 체포되던 날 마이크로닷의 수상한 행보,부모가 큰죄를 져서 이사람 또한 순탄하길 바라진 않는맘 이해 하지만 다들 적당히 해야지 숨도 쉬지말라는건가..,none,none,부모님은 이 사람이 큰 범죄가 있기 때문에 무죄가 되기를 원하지 않지만 모두가 제대로 해야 하므로 숨을 쉬지 말아야 한다는 것을 이해한다.
개그맨 김경진 모델 전수민과 6월27일 결혼,실검에서 좀 내려라 이 잡것들 조작 ㅈㄴ 하네,others,hate,실험실에서 벗어나 이런 것들을 조작하려고 노력해라
같이 살래요 유동근 장미희에 해아 물산 며느리 내 딸이다.,어휴 내가 다 울컥하더라 내딸이야 하는데 .. ㅠ,none,none,나는 모두 화가 났다 나는 딸이 되어야 하지만...
다줄거야 조규만 정용화 이어 특혜입학 의혹 경찰 조사 받는다.,그럼 정용화에게 사과 하세요,none,none,그럼 정용화에게 사과드립니다.
톱스타 유백이 김지석 전소민에 네가 내 프레임 안에 들어오는거야,진짜 겁나 거씨기한 드라마,none,hate,정말 무서운 드라마
효리네 민박2 소길리 음악감상실 오픈 윤아는 왜 울었나,울것두 많다??,none,hate,울음소리가 많아요?
아스달연대기 송중기 인간 아니라는 사실 알았다 살인까지 저질러,얼마나 거지같은 티비로 보면 다들 안들린다는 투정 뿐이야.. 좋은거 하나 사라 거지들아,others,hate,모두가 그런 식으로 텔레비전에서 네 말을 듣지 못하는 것은 바보 같은 짓이다 너희들은 좋은 것을 사야 한다
류현경 박성훈 공개연애 4년차 애정전선 이상무 의지 많이 된다.,댓글 왜 이래 진짜... 넘 한심하다...,none,none,왜 이런 짓을 하는 거야? 정말... 정말 비참해.
살림남2 쿨 유리X김성수 딸 혜빈 팽현숙도 감동한 이모와 조카,"엄 마친구인데 신경써줘야할부분임,친구와의 의리도있는데..자식키우는 엄마입장이기도하고~~",none,none,엄마의 친구이고 친구들에게 충성심이 있다. 아이를 키우는 것은 어머니의 입장이다
톱스타 유백이 김지석 전소민에 네가 내 프레임 안에 들어오는거야,미쳤다고 톱스타가 저런 시골촌구석에 가서 저런 촌년이랑 사랑에 빠지나 우리나라 드라마는 막장 아니면 맨날 신데렐라 스토리네 절레절레,others,hate,"톱스타는 전국 구석구석에 가서 그런 마을 소년과 사랑에 빠졌고, 한국 드라마는 하루의 마지막이거나 끝이거나, 매일 신데렐라 스토리터 중국인 절벽이다."
나혼자산다 요섹남 김충재 반전일상x홍현희 제이쓴 신혼집 첫 공개,박나래 진짜 공중파에 나오는데 매번 너무 추한 모습으로 채널돌리게 만듬.,none,hate,"박나래는 실제 공중파에서 나오는데, 채널을 보면 매번 그렇게 못생겼다."
불후 멜로망스 감미로운 목소리 첫 출연에 최종 승,멜로망스 씹 거품 그 자체,none,hate,멜로맨스 거품 자체
조국 여배우 지목 A씨 최측근 인터뷰 이혼이라니 불쾌하다.,이젠 여배우? 자유한국당 더럽다 적당히해라,others,hate,지금 배우? 자유한국당은 더럽다. 그냥 제대로 해
복면가왕 독수리건 신가왕 등극 왕밤빵 정체 뮤지,뮤지 이현 등 개나소나 가왕되다니 쪽팔린다. 복가 폐지해라. 너무 아무나 나오고 아무나 가왕됨 ㅠ 예전과 수준차이가 너무 심해서 요즘은 못보겠다,others,hate,뮤지컬 이현 등 개나소의 왕이 되어 안타깝다. 축복을 폐지해야 한다 요즘은 모두가 나와서 집에 오는 옛날과 옛날의 차이가 너무 크기 때문에 보이지 않는다.
데이트 김병철 윤세아 이 분위기 뭐지 묘한 썸남썸녀,가부장제 한남은 도태가 답이지,gender,hate,가족의 수장인 한남이 답이다.
윤종신 라스 12년만에 하차 음악활동 집중 유종의 미,솔직히 김구라 빼놓고 다 바꿔야 해 재미가 없어,none,hate,솔직히 김구라가 없으면 모든 것을 바꾸는 것은 재미가 없다.
예쁜 누나 정해인 두 번의 감사인사 말로 표현이 안돼,오늘 농구는 센터 해야지,none,none,나는 오늘 중앙으로 가야 할 것이다
조수애 JTBC 퇴사 박서원과 결혼 후 내조 전념,저 아나운서 이젠 메갈들 용어로 흉자된거임?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 메갈들 부러워서 키보드 잡고 부들부들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,gender,hate,그 아나운서는 이제 메갈 측면에서 무기인가? 메갈을 질투하고 키보드를 쥐고 있는데 너무 질투가 많다.
반드시 살려낸다 골목식당 백종원 약속 지켰다 성내동 대성공,짬뽕집 솔루션한거 맞나요? 국물은 닭뼈 넘 넣어서인지 텁텁하고 탕수육은 고기는 좋은데 소스에서 시큼한맛나고 홍콩반점과 비교할 수 조차없는 맛이던데,none,none,그렇지 않나요? 당신이 그 고급 레스토랑에서 한 일이 아닐까요? 수프는 닭뼈가 가득하고 수프도 좋지만 소스에서 신선한 맛이 나고 홍콩 지점과 비교조차 할 수 없다.
박혁권 조수향 20살 극복 열애 침묵 그럼에도 쏟아진 축하 응원,저도 36살 여친 26살 10살차이인데 여친어머니가 반대하십니다 ㅠ 응원 부탁드려요,none,none,"나 역시 26살, 10살 여자친구인데, 여자 친구 엄마가 반대한다. 제발 응원해 주세요"
비디오스타 유소영 고윤성과의 열애 이유 모를 악플 많았다.,굳이 기사까지 와서 악플다는 심리는 뭘지,none,none,그 기사에 왔을 때 악당이라는 심리는 무엇입니까?
다날다 다나의 눈물 결별 지인 사망 이중고 의욕 잃어,뭘또 이런 프로를 .... 내참나,none,hate,이런 프로그램이 또 뭐야?
산다라박 박봄 근황 사진 보더니 내 생각해 여전한 우정,얘 때문에 블핑 성형금지 조항 붙은거잖아ㅋ 엥간히 좀 하지,none,hate,그가 차단 금지 조치를 받은 이유이기 때문에 그냥 하자.
다음 생에는 동시에 태어나요 전참시 이영자 짝사랑 단념,아무리 방송이지만 저런 여자가 호감을 표시하면 남자는 얼마나 무섭고 기분나쁠까ㅠㅠ 여성젠더권력...사장님 힘내세요 마음의 상처 잘 치유하시구여ㅠㅠ,gender,hate,아무리 방송을 해도 그런 여자가 선호한다면 그 남자가 얼마나 무섭고 불편한지 보자. 마음의 상처의 치유
양준일 브랜뉴뮤직과 전속계약 긍정 논의,ㅋㅋㅋ 젝키 계약한 yg 같은 꼴인가? 과연 합류 이후에 결말이 어떨지 궁금하네,others,hate,위그 계약이라고 생각하세요? 우리가 합류한 후 결말이 어떻게 끝날지 궁금하다.
미우새 김종국 성형외과 의사 친형 공개 코수술 했다고,형이 의사인건 이미 오래전 공개됐고 여러번 방송도탔고 같이 나온적도있는데 모르는사실 오늘 첨 공개한것처럼하는건 아니지않나요?,none,none,오래전 형의 의사가 석방됐는데 여러 차례 방송 중이었는데 오늘 그랬다는 걸 모르겠지 않나요?
퀸덤 박봄 비밀의 마지막 주인공으로 등장 오마이걸 깜짝,목소리는 음악성 탑인듯 ..대박 따라올자가 없다,none,none,그 목소리는 음악탑과 같다 따라갈 사람은 없다
나 혼자 산다 기안84 패션 위크서 돌발행동 사과 민폐네,진짜 어지간히들 해라,none,none,진짜 일을 해라
장동건 고소영 딸 설이가 찍어준 snow 보정이 필요 없네,스노우로 찍었는데 보정이 필요 없다니 ㅋㅋ,none,hate,눈으로 받아들였지만 교정할 필요가 없어 죄송합니다.
신보라 6월의 신부 된다 동갑내기와 교회서 비공개 결혼식,김기리는요? 연애따로 결혼따로,none,hate,김기리는 어떠세요? 우리는 따로 결혼할 것이다
곧 만나요 강식당2 내일 첫 영업 시작 장소 메뉴 관심,"징글징글하다 ㅋㅋㅋㅋ 나영석은 여행, 처먹는거, 게임 이 세개 아니면 못하냐?? 작작 좀 우려먹어라 질린다",none,hate,나영석이 여행을 하거나 먹거나 세 게임을 할 수 없는 징크스가 진크스인가? 나는 조금 걱정하는 것에 지쳤다
태연 아이유 구하라 고설리 떠나보내는 친구의 예의 의미는,살아있을때나 잘하지 죽기전 손잡아줄 친구하나 없어 힘들어했다던데..악플탓 염병하네,none,hate,죽기 전에 버틸 친구가 없어서 힘들었다. 그렇게 생각했어요. 너는 나쁜 놈들을 싫어한다
TV조선 송가인 수익금 25 회수 따로 드릴 말씀 없어,난 얘가 왜좋은지 모르겠음.. 너무 불호... 나혼자 산다 나온거 보고 더더더더더 불호,none,hate,나는 그녀가 왜 좋은지 모르겠다 너무 안 좋아... 혼자 사는 것을 보면 더욱 불편하다.
죄책감 부끄럽다 판빙빙 탈세 4개월만 사과와 반성 논란 일단락,공산당 교육밑에서 자랏우니 공산당 말쓰지...한국말 쓰겟니...ㄷ신들...너나 잘하세요..,others,hate,공산당 교육 아래서 자라면 공산당이다. 한국어 쓰기...。 신들.. 잘 지내세요.
차세찌 한채아 달콤한 키즈카페 데이트 커플운동화,이제는 이렇게 퍼 오는거 신고해서 걸러내야한다. 그냥 기자들에게 저들의 일상은 돈벌이 일뿐 아무런 관련도 관심도 없다. 이건 쓰레기 기사!!!,none,hate,이제 우리는 이 확산을 보고하고 필터링해야 한다 기자들만으로도 그들의 일상은 돈 만들기에 불과하고 아무것도 관심이 없다. 이건 쓰레기 기사야!
최종훈 집단 성폭행 의혹 동석했지만 성관계 NO,기집들도 같이 자놓고 쥐랄하네,gender,hate,기잡들조차 함께 잠을 자고 있어 오싹해진다.
첫방 하이바이 마마 고스트마마 김태희 인간으로 되살아났다.,저만 느낀거 아니죠??연기 완전 늘었어요~ 보면서 감정이입되서 같이 울었고 예고에 딸 안아보는거에 또 눈물이 ㅠ,none,none,"그냥 나를 느끼는 거 아니었어? 우리는 연기가 많이 늘어났다 그걸 봤을 때 함께 울었고, 아가씨가 고지서에 안고 다시 울었다."
김건모는 무슨 죄 이본 오보로 빚어진 황당 열애 해프닝,늙은 죄???,others,hate,낡은 죄인가요?
복면가왕 이미쉘 이현경 나영 주병진 반전 존재감,"갈수록 듣보들만 자꾸 나오네 섭외력이 떨어졌나? 이럴거면 박근혜, 이명박도 출연시켜서 가왕되라고 해라",none,hate,너는 점점 더 듣고 있다 협상력을 잃었나요? 이 경우 박근혜와 이명박이 왕이 되는 모습을 보여준다.
프듀2 출신 합류 느와르 롤모델 방탄소년단,방탄이 롤모델이면 엑소에 밀려 계속 2인자로 남을텐데??,others,hate,방탄소년단이 역할 모델이라면 엑소에 밀려 더블로 남을까.
아육대 측 츄 머리카락 잡은 무례 범해 사과문 사칭 공식 사과,영상보니깐 팬들 앞인데 몸 터치 했다가 괜한 오해 받을까봐 머리카락 살짝 댕긴거 같던데...보면 살짝 대기고 그 여자아이돌이 그쪽으로 돌아 걸어와서 쎄게 당긴거처럼 보이는거지 살짝 당긴 듯...,none,none,"영상에서는 팬들 앞에 있지만 몸을 만진 후 좋은 오해를 받을까 봐 두렵다. 나는 머리를 조금 입을까 생각했다. 그것을 보면 그냥 서 있을 뿐이고, 소녀의 아이돌이 돌아오면서 당긴 것처럼 보일 것이다. 조금 당겼다."
tvN 대탈출 팀 등산로서 흡연 쓰레기 방치 주민들 원성,어젯밤 집앞 놀이터에 전라도 사투리 쓰는 5명이서 담배 술 고성 노상방뇨등..지구대 신고햇더니 순경두명도 전라도 말투더라 흐미 홍어들 시상 이랑께,others,hate,"어젯밤 집 앞 놀이터에서 5명이 전라도에서 사투리를 사용해 담배 알코올, 고분위기, 거리당뇨 등을 신고했고, 두 경찰관은 이전에도 입을 열었다. 허미 헝가리상과 함께"
TV는 사랑을 싣고 김범룡 45억 빚 청산 후 찾은 첫사랑 국사 선생님과 재회,일반인들은 2.3억 집값대출도 갚기 힘든데 연예인은 몇십억도 잘값어 역시 연예인 걱정은 하는게 아니지 암~~,others,none,일반인들이 23억 주택 대출을 갚기는 어렵지만 연예인들은 수십억 달러 상당이어서 유명인들도 걱정하지 않는다.
